reaction_time,label
4.219999999999999,1
2.200000000000003,1
-3.4800000000000004,1
1.2800000000000002,1
3.6399999999999997,1
4.759999999999998,1
5.940000000000005,1
1.3000000000000043,1
2.6799999999999997,1
2.039999999999999,1
1.2999999999999972,1
-1.3400000000000034,1
-1.2199999999999989,1
0.12000000000000455,1
1.4000000000000057,1
-0.5,1
-1.4000000000000057,1
1.2999999999999972,1
-1.1400000000000006,1
2.0600000000000023,1
0.7999999999999972,1
1.8999999999999915,1
-9.100000000000009,1
10.02000000000001,1
1.6599999999999966,1
-0.5999999999999943,1
1.2800000000000011,1
-9.800000000000011,1
5.8799999999999955,1
1.3000000000000114,1
1.8199999999999932,1
1.96,1
-1.2199999999999989,1
3.0600000000000023,1
